Umbrella,Sunscreen,Snowpants/long johns),Dress,T-Shirt (or any 1 layer item),Long shirt,Shorts/skirt,"Long pants (Jeans, sweatpants, etc)","Long breezy pants (thin loose pants, athletic pants, etc)",Thin sweater,Thick sweater,Windbreaker/raincoat,Winter coat,Weather,Temp,Result
0,0,0,0,0,1,1,0,0,1,0,0,0,3,25,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,3,26,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,3,27,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,3,28,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,3,29,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,3,30,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,3,31,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,3,32,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,3,33,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,3,34,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,3,30,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,3,30,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,3,25,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,1,3,26,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,3,27,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,3,28,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,3,29,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,3,30,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,3,31,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,1,3,32,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,3,33,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,3,34,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,3,30,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,3,30,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,3,25,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,3,26,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,3,27,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,3,28,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,3,29,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,3,30,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,3,31,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,3,32,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,3,33,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,3,34,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,3,30,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,3,30,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,3,25,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,3,26,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,3,27,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,3,28,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,3,29,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,3,30,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,3,31,TRUE
1,0,0,0,1,0,1,0,0,1,0,0,0,3,32,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,3,33,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,3,34,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,3,30,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,3,30,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,3,25,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,3,26,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,3,27,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,3,28,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,3,29,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,3,30,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,3,31,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,3,32,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,3,33,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,3,34,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,3,30,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,3,30,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,3,25,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,3,26,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,3,27,FALSE
1,0,0,0,0,1,0,0,1,1,0,0,0,3,28,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,3,29,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,3,30,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,3,31,TRUE
1,0,0,1,0,0,0,0,0,0,0,1,0,3,32,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,3,33,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,3,34,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,3,30,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,3,30,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,3,30,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,3,30,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,3,30,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,3,30,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,3,30,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,3,30,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,4,-20,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,4,-19,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,4,-18,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,4,-17,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,4,-16,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,4,-15,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,4,-14,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,4,-13,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,4,-20,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,4,-19,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,4,-18,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,4,-17,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,4,-16,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,4,-15,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,4,-14,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,4,-13,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,4,-20,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,4,-19,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,4,-18,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,4,-17,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,4,-16,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,4,-15,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,4,-14,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,4,-13,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,4,-20,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,4,-19,TRUE
0,0,0,0,1,0,0,1,0,0,1,0,1,4,-18,TRUE
0,0,0,0,1,0,0,0,1,0,0,0,1,4,-17,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,4,-16,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,4,-15,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,4,-14,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,4,-13,TRUE
0,0,0,0,0,1,0,1,0,0,1,0,1,4,-20,TRUE
0,0,0,0,0,1,0,0,1,0,0,0,1,4,-19,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,4,-18,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,4,-17,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,4,-16,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,4,-15,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,4,-14,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,4,-13,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,4,-20,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,4,-19,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,4,-18,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,4,-17,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,4,-16,TRUE
0,0,1,0,1,0,0,1,0,0,1,0,1,4,-15,TRUE
0,0,1,0,1,0,0,0,1,0,0,0,1,4,-14,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,4,-13,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,4,-20,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,4,-19,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,4,-18,TRUE
0,0,1,0,0,1,0,1,0,0,1,0,1,4,-17,TRUE
0,0,1,0,0,1,0,0,1,0,0,0,1,4,-16,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,4,-15,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,4,-14,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,4,-13,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,4,-20,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,4,-19,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,4,-18,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,4,-17,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,4,-16,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,4,-15,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,4,-14,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,4,-13,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,4,-20,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,4,-19,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,4,-18,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,4,-17,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,4,-16,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,4,-15,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,4,-14,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,4,-13,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,4,-20,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,4,-19,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,4,-18,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,4,-17,FALSE
1,0,0,0,0,1,0,0,1,1,0,0,0,4,-16,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,4,-15,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,4,-14,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,4,-13,FALSE
1,0,0,1,0,0,0,0,0,0,0,1,0,4,-20,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,4,-19,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,4,-18,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,4,-17,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,4,-16,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,4,-15,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,4,-14,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,4,-13,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,4,-20,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,4,-20,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,4,-20,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,4,-10,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,4,-9,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,4,-8,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,4,-7,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,4,-6,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,4,-5,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,4,-4,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,4,-3,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,4,-9,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,4,-8,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,4,-7,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,4,-6,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,4,-5,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,4,-4,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,4,-3,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,4,-9,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,4,-8,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,4,-7,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,4,-6,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,4,-5,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,4,-4,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,4,-3,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,4,-9,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,4,-8,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,4,-7,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,4,-6,TRUE
0,0,0,0,1,0,0,1,0,0,1,0,1,4,-5,TRUE
0,0,0,0,1,0,0,0,1,0,0,0,1,4,-4,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,4,-3,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,4,-9,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,4,-8,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,4,-7,TRUE
0,0,0,0,0,1,0,1,0,0,1,0,1,4,-6,TRUE
0,0,0,0,0,1,0,0,1,0,0,0,1,4,-5,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,4,-4,TRUE
0,0,0,0,0,1,0,0,1,0,1,0,1,4,-3,TRUE
0,1,0,0,1,0,1,0,0,0,0,0,0,4,-9,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,4,-8,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,4,-7,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,4,-6,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,4,-5,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,4,-4,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,4,-3,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,4,-9,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,4,-8,TRUE
0,0,1,0,1,0,0,1,0,0,1,0,1,4,-7,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,4,-6,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,4,-5,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,4,-4,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,4,-3,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,4,-9,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,4,-8,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,4,-7,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,4,-6,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,4,-5,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,4,-4,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,4,-3,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,4,-9,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,4,-8,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,4,-7,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,4,-6,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,4,-5,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,4,-4,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,4,-3,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,4,-9,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,4,-8,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,4,-7,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,4,-6,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,4,-5,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,4,-4,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,4,-3,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,4,-9,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,4,-8,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,4,-7,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,4,-6,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,4,-5,FALSE
1,0,0,0,0,1,0,0,1,1,0,0,0,4,-4,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,4,-3,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,4,-9,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,4,-8,FALSE
1,0,0,1,0,0,0,0,0,0,0,1,0,4,-7,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,4,-6,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,4,-5,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,4,-4,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,4,-3,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,4,-10,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,4,-11,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,4,-12,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,4,-13,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,4,-10,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,4,-10,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,4,2,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,4,1,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,4,2,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,4,3,TRUE
0,0,0,0,1,0,0,1,0,0,0,1,0,4,3,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,4,1,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,4,0,TRUE
0,0,0,0,1,0,0,0,1,0,0,1,0,4,1,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,4,3,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,4,3,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,4,2,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,4,1,TRUE
0,0,0,0,0,1,0,1,0,0,0,1,0,4,2,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,4,3,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,4,2,TRUE
0,0,0,0,0,1,0,0,1,0,0,1,0,4,1,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,TRUE
0,0,0,0,1,0,0,1,0,1,0,0,1,4,1,TRUE
0,0,0,0,1,0,0,1,0,0,1,0,1,4,2,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,4,3,TRUE
0,0,0,0,1,0,0,0,1,1,0,0,1,4,3,TRUE
0,0,0,0,1,0,0,0,1,0,1,0,1,4,2,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,TRUE
0,0,0,0,0,1,0,1,0,1,0,0,1,4,0,TRUE
0,0,0,0,0,1,0,1,0,0,1,0,1,4,1,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,4,2,TRUE
0,0,0,0,0,1,0,0,1,1,0,0,1,4,3,TRUE
0,0,0,0,0,1,0,0,1,0,1,0,1,4,3,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,4,2,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,4,1,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,4,0,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,4,1,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,4,2,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,4,3,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,4,-3,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,4,-1,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,4,-2,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,4,0,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,4,1,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,4,2,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,4,3,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,4,4,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,4,5,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,4,6,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,4,-3,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,4,-1,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,4,-2,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,4,0,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,4,1,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,4,2,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,4,3,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,4,4,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,4,5,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,4,6,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,4,-3,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,4,-1,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,4,-2,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,4,0,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,4,1,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,4,2,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,4,3,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,4,4,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,4,5,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,4,6,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,4,-3,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,4,-1,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,4,-2,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,4,0,FALSE
1,0,0,0,0,1,0,0,1,1,0,0,0,4,1,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,4,2,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,4,3,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,FALSE
1,0,0,1,0,0,0,0,0,0,0,1,0,4,5,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,4,6,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,4,-3,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,4,-1,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,4,-2,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,4,3,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,4,4,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,4,5,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,4,6,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,4,10,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,4,11,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,4,12,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,4,13,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,4,14,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,4,9,TRUE
0,0,0,0,1,0,0,1,0,0,0,1,0,4,8,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,4,7,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,4,6,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,4,10,TRUE
0,0,0,0,1,0,0,0,1,0,0,1,0,4,11,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,4,12,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,4,13,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,4,14,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,4,9,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,4,8,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,4,7,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,4,6,TRUE
0,0,0,0,0,1,0,1,0,0,0,1,0,4,10,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,4,11,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,4,12,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,4,13,TRUE
0,0,0,0,0,1,0,0,1,0,0,1,0,4,14,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,4,9,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,4,8,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,1,4,7,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,4,6,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,4,10,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,4,11,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,4,12,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,4,13,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,1,4,14,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,4,9,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,4,8,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,4,7,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,4,6,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,4,10,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,4,11,FALSE
